27.33224106,88.61377716,Sikkim
9.495106697,76.34664154,Alappuzha
22.55849075,88.35757446,Kolkata
22.56910896,88.41000366,Kolkata
18.85790253,82.59062958,Jeypore
22.52310181,88.36470795,Kolkata
12.86850262,74.84005737,Karnataka
22.06404305,88.08244324,Haldia
32.21397781,77.1982193,Manali
13.07685757,80.26496124,Tamil Nadu
27.3309269,88.6108017,Sikkim
16.80788994,74.10765839,Panhala
32.26734161,75.65129089,Pathankot
25.01588249,85.40840912,Virayatan Road
22.58704948,88.34130096,Howrah
26.19122887,91.75072479,Assam
22.56283379,88.35349274,West Bengal
23.72464561,92.7158432,Aizawl
11.3001461,76.93820953,Mettupalayam
10.24345112,77.48806763,Kodaikanal
9.485082626,76.32006836,Kerala
17.92679977,73.66364288,Mahabaleshwar
25.44762039,75.63426208,Bundi
11.35488319,76.80213928,Coonoor
32.23979187,77.18874359,Manali
29.64338493,79.4322052,Ranikhet
30.43527985,77.62374878,Paonta Sahib
10.23458958,77.48830414,Kodaikanal
17.9260273,73.65850067,Mahabaleshwar
32.22465515,77.19583893,Manali
13.04301929,80.24419403,Chennai
11.77506256,78.2193985,Tamil Nadu
27.319767,88.24002075,Pelling
27.88695145,78.07336426,Gandhi Park
22.57354927,88.35883331,Kolkata
13.03265762,80.23931122,Chennai
26.00107956,79.46439362,Orai
26.88625336,88.27799225,Kurseong
11.73457623,76.14280701,Kenichira
11.35309792,76.7875824,Coonoor
20.17798805,72.77306366,Umargam
11.73814201,76.07398224,Kerala
10.32804966,76.95638275,Valparai
13.05444336,80.26013947,Chennai
12.82383728,80.04179382,SRM
14.62329769,74.83725739,Sirsi
14.63412285,74.84532166,Sirsi
11.60786057,76.08502197,Kalpetta
10.25043011,77.49487305,Kodaikanal
10.23895264,77.49623871,Kodaikanal
10.21842766,77.47753906,Kodaikanal
32.25069046,77.17901611,Himachal Pradesh
26.21237946,78.18078613,Gwalior
8.732305527,77.71098328,Tirunelveli
8.735111237,77.71157074,Tirunelveli
22.62422562,88.43257141,West Bengal
11.7475071,75.48984528,Thalassery
13.06789112,80.27228546,Chennai
11.34830379,76.79486084,Tamil Nadu
13.04055309,80.26773834,Tamil Nadu
13.05175972,80.24040985,Tamil Nadu
11.77139473,78.21767426,Yercaud
9.498138428,76.3388443,Alappuzha
21.96117592,70.80345154,Gondal
21.9564991,70.79434204,Gondal
15.27239227,76.39022064,State Highway 49
12.94368935,75.78359222,Sakleshpur
11.78679276,78.2056427,Tamil Nadu
11.77645588,78.20672607,Yercaud
10.23697376,77.49411774,Kodaikanal
12.91388702,80.25320435,Tamil Nadu
22.01067543,81.22307587,Kawardha
32.53860092,75.97268677,Moti Tiba
12.94968987,80.2558136,Chennai
22.55468369,88.35980988,West Bengal
10.957654,79.38052368,Kumbakonam
19.89178658,86.09532166,Konark
18.8806591,73.10359955,Karnala
32.23416138,77.19589233,Manali
11.81216621,76.05369568,Payyampally
12.98530006,80.25553894,Chennai
12.93880844,80.25844574,Tamil Nadu
12.86407375,80.22711182,Chennai
19.69356346,72.76551819,Maharashtra
22.55609322,88.35316467,Kolkata
17.92163849,73.65563202,Mahabaleshwar
17.92477989,73.65774536,Mahabaleshwar
11.3517704,76.7854538,Tamil Nadu
12.97340775,80.20918274,Tamil Nadu
11.30300808,76.9380188,Mettupalayam
17.92470741,73.65757751,Mahabaleshwar
15.27698803,76.38891602,Karnataka
23.06935883,70.13476563,Gandhidham
32.23428726,77.18671417,Manali
22.50929642,88.3466568,Kolkata
26.19410324,78.15514374,Madhya Pradesh
10.24406624,77.49816895,Tamil Nadu
9.884949684,76.71817017,Kerala
13.01070023,80.21530151,Chennai
15.35350418,75.13896942,Hubli
32.22315979,77.19625854,Manali
32.53230667,75.96399689,Dalhousie
32.22179031,77.18504333,Kanyal Road
17.92841339,73.65284729,Mahabaleshwar
10.24383926,77.49546051,Kodaikanal
32.24334335,77.18914032,Himachal Pradesh
22.55592346,88.35426331,West Bengal
22.55658722,88.35409546,Kolkata
22.58998871,88.41114807,West Bengal
17.92198181,73.66342926,Mahabaleshwar
32.2396698,77.18874359,Manali
10.47109795,76.84346771,Parambikulam Road
27.3253727,88.61184692,Gangtok
15.28128242,76.42617035,State Highway 49
11.55163288,76.04026031,Vythiri
13.05295563,80.24834442,Tamil Nadu
11.58282185,76.0890274,Kalpetta
27.55220795,76.07641602,Rajasthan
32.23997498,77.18849945,Manali
26.21123314,78.1806488,Gwalior
13.11037064,80.27880859,Chennai
32.23873901,77.18447876,Manali
11.10256481,79.64956665,Koranad
17.92613029,73.65647888,Mahabaleshwar
9.498066902,76.3388443,Alappuzha
12.96738434,79.94171906,Tamil Nadu
22.17572975,75.58467865,Maheshwar
32.24338913,77.18913269,Himachal Pradesh
27.85176086,75.27404785,Nawalgarh
27.33946991,88.61215973,Gangtok
22.61322784,88.42940521,Kolkata
9.490807533,76.3236084,Alappuzha
12.96124172,80.26068878,Tamil Nadu
27.33115959,88.6114502,Gangtok
11.61754036,76.07344818,Kerala
27.32528305,88.61216736,Gangtok
26.79301262,82.20346832,Ayodhya
30.56430244,79.55086517,Joshimath
24.45824432,72.7638855,Abu Road
10.44214535,77.51807404,Palani
10.44184875,77.51613617,Tamil Nadu
9.446228027,76.36476898,Alappuzha
10.65659904,77.0038681,Pollachi
32.23161697,77.19596863,Manali
10.66449642,77.00728607,Pollachi
10.96406174,79.3411026,Tamil Nadu
11.78409767,78.21321106,Yercaud
9.456054688,77.79847717,Tamil Nadu
25.44705963,75.63633728,Rajasthan
11.65095234,76.33277893,Kerala
8.496793747,78.12676239,Tiruchendur
30.95850563,76.79158783,Himachal Pradesh
11.4014616,79.69572449,Chidambaram
10.96136284,79.38382721,Kumbakonam
10.96447086,79.39294434,Kumbakonam
27.33300209,88.61612701,Sikkim
22.56967545,88.34229279,Kolkata
13.01422691,80.22280884,Chennai
19.85699463,86.07393646,Sahukhanata
13.03997231,80.24729156,Chennai
20.25967598,86.65452576,Paradip
10.23280811,77.49330139,Kodaikanal
9.153835297,76.7352066,Adoor
12.87255764,74.84855652,Karnataka
14.8650198,74.1092453,Majali
26.17949867,91.75255585,Guwahati
13.0865221,80.21810913,Chennai
27.33076668,88.6110611,India
27.32439804,88.61147308,India
27.34081078,88.61162567,India
26.18434906,91.75154877,Assam
32.23411942,77.19309235,Manali
11.66496944,76.26243591,Chungam
12.87160683,74.85481262,Bendoor
12.87540054,74.84068298,Kodailbail
22.57736588,88.41731262,Kolkata
23.25185204,69.67565918,Gujarat
23.09104919,70.08791351,Meghpar Borichi
23.25086403,69.67489624,Bhuj
23.25174332,69.67737579,Gujarat
23.27083397,69.67372894,Gujarat
23.25164413,69.6758728,Bhuj
23.25103569,69.66915131,Bhuj
23.24984932,69.66952515,Bhuj
23.08545876,70.10796356,Gandhidham
24.57617188,80.82327271,Satna
19.69733238,73.5609436,Igatpuri
